time,Inputshaft_rpm,InputShaft_torque,Propeller_torque,ShipSpeed
0.579,78.48210084,17346.26384,48532.1458,5
0.58,78.49730252,17345.27802,48572.0074,5
0.581,78.51274181,17344.20604,48615.0608,5
0.582,78.5282248,17343.08258,48648.9824,5
0.583,78.54355399,17341.93808,48676.2713,5
0.584,78.55853256,17340.78953,48710.0378,5
0.585,78.57296922,17339.64074,48755.6862,5
0.586,78.58668214,17338.49205,48803.3358,5
0.587,78.59950067,17337.35195,48840.8511,5
0.588,78.61126547,17336.24164,48869.4307,5
0.589,78.62182856,17335.18861,48900.7898,5
0.59,78.6310551,17334.21406,48940.3818,5
0.591,78.63882685,17333.32348,48979.7646,5
0.592,78.64504627,17332.5073,49008.0798,5
0.593,78.64963934,17331.75065,49026.3723,5
0.594,78.65255605,17331.04458,49045.1494,5
0.595,78.65376917,17330.39116,49069.0881,5
0.596,78.65327251,17329.80056,49090.317,5
0.597,78.65107985,17329.28433,49099.3598,5
0.598,78.64722456,17328.85078,49098.2092,5
0.599,78.6417596,17328.50464,49097.2928,5
0.6,78.634757,17328.24883,49100.7035,5
0.601,78.62630694,17328.08512,49100.3715,5
0.602,78.61651664,17328.01297,49087.3019,5
0.603,78.60550931,17328.02843,49064.2269,5
0.604,78.59342283,17328.1249,49042.0704,5
0.605,78.58040811,17328.29544,49025.1094,5
0.606,78.56662692,17328.534,49005.3943,5
0.607,78.55224958,17328.83432,48974.1627,5
0.608,78.53745297,17329.18728,48934.4461,5
0.609,78.52241883,17329.57925,48897.3968,5
0.61,78.50733223,17329.99262,48867.3672,5
0.611,78.49237963,17330.40759,48836.3715,5
0.612,78.47774688,17330.80324,48795.6818,5
0.613,78.4636171,17331.15732,48748.6311,5
0.614,78.45016857,17331.44639,48706.8943,5
0.615,78.43757263,17331.64814,48675.1796,5
0.616,78.425991,17331.74576,48645.289,5
0.617,78.41557255,17331.73136,48607.8001,5
0.618,78.40645003,17331.6054,48565.5166,5
0.619,78.39873765,17331.3713,48530.3516,5
0.62,78.39252993,17331.02884,48507.8431,5
0.621,78.38790176,17330.57102,48490.2805,5
0.622,78.38490876,17329.98694,48467.6508,5
0.623,78.38358696,17329.26861,48441.4755,5
0.624,78.38395157,17328.41648,48422.909,5
0.625,78.38599562,17327.43954,48417.9552,5
0.626,78.38968924,17326.35008,48419.9058,5
0.627,78.39498043,17325.15694,48418.9235,5
0.628,78.40179699,17323.86208,48415.3877,5
0.629,78.41004886,17322.46231,48418.9537,5
0.63,78.41963002,17320.95403,48435.1121,5
0.631,78.4304198,17319.33714,48457.8728,5
0.632,78.44228401,17317.61542,48478.2722,5
0.633,78.45507631,17315.79418,48496.5406,5
0.634,78.46864019,17313.87809,48521.1376,5
0.635,78.48281119,17311.87176,48556.3691,5
0.636,78.49741884,17309.78303,48595.9939,5
0.637,78.51228799,17307.62642,48631.5853,5
0.638,78.52723988,17305.42347,48663.8169,5
0.639,78.54209349,17303.19921,48700.931,5
0.64,78.55666775,17300.97668,48746.6024,5
0.641,78.57078449,17298.77363,48794.1343,5
0.642,78.5842715,17296.60382,48835.0642,5
0.643,78.59696491,17294.48195,48870.2295,5
0.644,78.60871055,17292.42858,48907.9311,5
0.645,78.61936454,17290.47075,48951.7354,5
0.646,78.62879427,17288.63747,48994.8331,5
0.647,78.63688005,17286.95302,49028.8145,5
0.648,78.64351776,17285.43244,49054.7444,5
0.649,78.64862152,17284.08208,49081.1783,5
0.65,78.65212569,17282.90399,49111.7944,5
0.651,78.65398571,17281.90064,49139.721,5
0.652,78.6541781,17281.07663,49156.4835,5
0.653,78.65270021,17280.43695,49163.3455,5
0.654,78.64957006,17279.98428,49169.4256,5
0.655,78.64482631,17279.71801,49179.0653,5
0.656,78.63852787,17279.63564,49185.6937,5
0.657,78.63075302,17279.73508,49180.6192,5
0.658,78.6215979,17280.01536,49164.8267,5
0.659,78.61117498,17280.4751,49147.7566,5
0.66,78.59961162,17281.10996,49134.7415,5
0.661,78.58704889,17281.91139,49120.1271,5
0.662,78.57364022,17282.86774,49095.2907,5
0.663,78.55954953,17283.96694,49060.5662,5
0.664,78.54494892,17285.19859,49024.9921,5
0.665,78.53001596,17286.55379,48994.4949,5
0.666,78.51493136,17288.02266,48964.6596,5
0.667,78.49987701,17289.59137,48927.6336,5
0.668,78.48503454,17291.2404,48883.393,5
0.669,78.47058399,17292.94502,48840.0275,5
0.67,78.45670225,17294.67766,48803.0677,5
0.671,78.44356116,17296.41075,48768.7365,5
0.672,78.43132517,17298.11895,48730.1775,5
0.673,78.42014887,17299.78005,48687.7039,5
0.674,78.41017461,17301.37498,48648.8462,5
0.675,78.40153036,17302.88707,48618.3613,5
0.676,78.39432798,17304.30146,48592.2226,5
0.677,78.38866164,17305.60489,48563.8796,5
0.678,78.38460667,17306.78603,48533.9571,5
0.679,78.38221841,17307.83625,48509.8621,5
0.68,78.38153128,17308.75046,48495.8747,5
0.681,78.38255799,17309.52756,48487.5283,5
0.682,78.38528892,17310.17041,48478.097,5
0.683,78.38969202,17310.68527,48468.1704,5
0.684,78.39571289,17311.08093,48465.0031,5
0.685,78.40327556,17311.36771,48472.5191,5
0.686,78.4122835,17311.55644,48485.8248,5
0.687,78.42262119,17311.65755,48497.8659,5
0.688,78.43415599,17311.68033,48509.0573,5
0.689,78.44674036,17311.63257,48526.5617,5
0.69,78.46021413,17311.52079,48554.1446,5
0.691,78.47440696,17311.35112,48586.5592,5
0.692,78.48914058,17311.13053,48616.2551,5
0.693,78.50423088,17310.86795,48643.2822,5
0.694,78.51949001,17310.57462,48674.8025,5
0.695,78.53472839,17310.26349,48714.8036,5
0.696,78.54975702,17309.94783,48758.0318,5
0.697,78.56438985,17309.63994,48796.4525,5
0.698,78.57844637,17309.35091,48829.4782,5
0.699,78.59175392,17309.09154,48864.0937,5
0.7,78.60414964,17308.87399,48904.7731,5
0.701,78.61548211,17308.71297,48946.8917,5
0.702,78.62561254,17308.62559,48982.4503,5
0.703,78.63441614,17308.62969,49010.1934,5
0.704,78.64178348,17308.74165,49036.4603,5
0.705,78.64762214,17308.97462,49065.8977,5
0.706,78.65185817,17309.33811,49094.8205,5
0.707,78.65443743,17309.83832,49116.0553,5
0.708,78.65532648,17310.47881,49128.3386,5
0.709,78.6545132,17311.26058,49137.4051,5
0.71,78.65200706,17312.18174,49147.5827,5
0.711,78.64783923,17313.23734,49155.6729,5
0.712,78.64206239,17314.41998,49155.4358,5
0.713,78.63475004,17315.72078,49146.2352,5
0.714,78.62599547,17317.13032,49133.8103,5
0.715,78.61591033,17318.63871,49122.2476,5
0.716,78.60462314,17320.23484,49108.4284,5
0.717,78.59227767,17321.90561,49086.6448,5
0.718,78.57903124,17323.63597,49056.8743,5
0.719,78.56505279,17325.41013,49025.1685,5
0.72,78.55052052,17327.21338,48995.6374,5
0.721,78.53561919,17329.03334,48965.1904,5
0.722,78.52053727,17330.85992,48928.3402,5
0.723,78.50546417,17332.68394,48885.4018,5
0.724,78.49058787,17334.49542,48842.7025,5
0.725,78.47609276,17336.28236,48804.4727,5
0.726,78.46215779,17338.03059,48767.614,5
0.727,78.44895459,17339.72454,48726.6078,5
0.728,78.43664557,17341.34826,48681.828,5
0.729,78.42538205,17342.88598,48639.7682,5
0.73,78.41530245,17344.32233,48604.7926,5
0.731,78.40653067,17345.64224,48573.7228,5
0.732,78.3991747,17346.83103,48540.7432,5
0.733,78.39332539,17347.87481,48505.9508,5
0.734,78.38905539,17348.76093,48475.8294,5
0.735,78.38641826,17349.47837,48454.9505,5
0.736,78.38544781,17350.01788,48440.1909,5
0.737,78.38615759,17350.37202,48425.3234,5
0.738,78.38854079,17350.53554,48409.722,5
0.739,78.39257011,17350.50595,48399.392,5
0.74,78.39819792,17350.28431,48399.0205,5
0.741,78.40535647,17349.8756,48405.8633,5
0.742,78.41395845,17349.28836,48413.6366,5
0.743,78.42389777,17348.5337,48420.9603,5
0.744,78.43505094,17347.62388,48432.9034,5
0.745,78.44727879,17346.57122,48453.7583,5
0.746,78.4604285,17345.38761,48481.0559,5
0.747,78.47433585,17344.08462,48508.8613,5
0.748,78.4888275,17342.67397,48535.5794,5
0.749,78.5037233,17341.16795,48565.5096,5
0.75,78.51883853,17339.57947,48602.2353,5
0.751,78.53398631,17337.92179,48643.1549,5
0.752,78.54897994,17336.20814,48682.6484,5
0.753,78.56363533,17334.45131,48719.312,5
0.754,78.57777342,17332.66366,48757.1829,5
0.755,78.59122241,17330.8572,48799.3623,5
0.756,78.60381991,17329.04409,48842.9972,5
0.757,78.61541477,17327.23715,48882.5904,5
0.758,78.62586868,17325.45027,48916.9953,5
0.759,78.63505755,17323.69869,48950.3627,5
0.76,78.6428726,17321.99882,48985.7301,5
0.761,78.64922136,17320.36788,49020.1689,5
0.762,78.65402854,17318.82318,49048.2513,5
0.763,78.65723671,17317.38132,49069.0624,5
0.764,78.65880703,17316.05746,49087.0385,5
0.765,78.65871974,17314.86455,49105.4389,5
0.766,78.65697457,17313.8129,49121.4692,5
0.767,78.65359094,17312.90989,49129.8316,5
0.768,78.64860796,17312.15997,49129.8442,5
0.769,78.64208413,17311.56483,49126.3126,5
0.77,78.63409675,17311.12356,49122.9116,5
0.771,78.62474118,17310.83257,49117.1398,5
0.772,78.6141298,17310.68539,49103.7909,5
0.773,78.60239091,17310.67237,49082.2323,5
0.774,78.58966739,17310.78067,49057.5593,5
0.775,78.57611522,17310.99478,49034.0318,5
0.776,78.56190167,17311.29746,49009.7031,5
0.777,78.54720324,17311.67089,48979.51,5
0.778,78.53220327,17312.09761,48942.5905,5
0.779,78.51708942,17312.56107,48903.9111,5
0.78,78.50205102,17313.04563,48868.0845,5
0.781,78.48727652,17313.53633,48833.8306,5
0.782,78.47295099,17314.0187,48796.5049,5
0.783,78.45925373,17314.47867,48755.0764,5
0.784,78.44635606,17314.90266,48714.024,5
0.785,78.43441908,17315.2777,48677.7505,5
0.786,78.42359174,17315.59146,48645.3004,5
0.787,78.41400896,17315.83235,48612.5121,5
0.788,78.40579005,17315.9895,48578.4225,5
0.789,78.39903723,17316.05293,48547.0535,5
0.79,78.39383446,17316.01369,48522.271,5
0.791,78.39024645,17315.8639,48502.9526,5
0.792,78.38831796,17315.59671,48485.1054,5
0.793,78.38807331,17315.20619,48467.8687,5
0.794,78.38951628,17314.68738,48455.018,5
0.795,78.3926301,17314.03671,48449.9278,5
0.796,78.39737774,17313.2526,48451.0484,5
0.797,78.40370217,17312.33622,48454.1935,5
0.798,78.41152694,17311.292,48458.4356,5
0.799,78.42075678,17310.12769,48467.3928,5
0.8,78.43127855,17308.85402,48484.1108,5
0.801,78.44296244,17307.484,48506.6489,5
0.802,78.45566354,17306.03235,48530.5093,5
0.803,78.46922363,17304.51505,48554.5591,5
0.804,78.48347315,17302.94911,48582.2508,5
0.805,78.49823335,17301.35238,48616.4341,5
0.806,78.51331859,17299.74332,48654.9104,5
0.807,78.5285387,17298.14059,48692.8859,5
0.808,78.54370143,17296.56262,48728.9897,5
0.809,78.55861503,17295.02709,48766.5951,5
0.81,78.57309082,17293.5506,48808.5933,5
0.811,78.58694576,17292.14835,48852.7565,5
0.812,78.60000491,17290.83395,48894.0622,5
0.813,78.61210387,17289.61933,48930.8464,5
0.814,78.62309094,17288.51489,48966.4119,5
0.815,78.63282912,17287.52972,49003.9082,5
0.816,78.64119777,17286.67211,49041.4639,5
0.817,78.64809408,17285.94987,49074.1636,5
0.818,78.65343403,17285.3707,49100.127,5
0.819,78.65715329,17284.94212,49122.4436,5
0.82,78.65920772,17284.67121,49144.4511,5
0.821,78.65957371,17284.56432,49164.8644,5
0.822,78.65824839,17284.62657,49179.309,5
0.823,78.65524949,17284.86171,49186.0149,5
0.824,78.65061514,17285.27195,49187.8788,5
0.825,78.64440326,17285.85794,49188.2314,5
0.826,78.63669086,17286.61866,49186.2407,5
0.827,78.62757305,17287.55132,49178.2073,5
0.828,78.61716188,17288.651,49162.8075,5
0.829,78.60558508,17289.91037,49142.9975,5
0.83,78.59298463,17291.31943,49122.0427,5
0.831,78.57951523,17292.86543,49099.2779,5
0.832,78.56534261,17294.53306,49071.4673,5
0.833,78.55064169,17296.30483,49037.7836,5
0.834,78.53559453,17298.16168,49001.4372,5
0.835,78.52038812,17300.08362,48965.7143,5
0.836,78.50521209,17302.05038,48929.9706,5
0.837,78.49025619,17304.04194,48891.1457,5
0.838,78.47570784,17306.03899,48848.6705,5
0.839,78.46174962,17308.0232,48805.9387,5
0.84,78.44855678,17309.97743,48766.2885,5
0.841,78.43629496,17311.88588,48729.0464,5
0.842,78.42511796,17313.73414,48691.1137,5
0.843,78.41516568,17315.50931,48651.9166,5
0.844,78.40656232,17317.20003,48614.8743,5
0.845,78.39941471,17318.79661,48583.3149,5
0.846,78.39381096,17320.29093,48556.4403,5
0.847,78.38981931,17321.67638,48530.9148,5
0.848,78.38748736,17322.94754,48505.9243,5
0.849,78.38684156,17324.09985,48484.7551,5
0.85,78.38788709,17325.12927,48470.6915,5
0.851,78.39060804,17326.03216,48462.8278,5
0.852,78.39496785,17326.80526,48457.5141,5
0.853,78.40091001,17327.44597,48453.4655,5
0.854,78.40835894,17327.95271,48453.5804,5
0.855,78.41722099,17328.3253,48461.0244,5
0.856,78.42738568,17328.56519,48474.9204,5
0.857,78.43872704,17328.67561,48491.4616,5
0.858,78.4511051,17328.6616,48508.8672,5
0.859,78.46436761,17328.53,48529.4484,5
0.86,78.47835181,17328.28939,48556.0699,5
0.861,78.49288636,17327.95007,48587.9043,5
0.862,78.50779334,17327.52402,48621.2238,5
0.863,78.52289036,17327.02474,48654.0241,5
0.864,78.53799262,17326.4671,48688.1158,5
0.865,78.55291517,17325.86701,48725.9317,5
0.866,78.56747504,17325.24113,48766.5662,5
0.867,78.58149347,17324.6064,48806.4823,5
0.868,78.59479811,17323.97957,48843.7889,5
0.869,78.60722519,17323.3767,48880.1246,5
0.87,78.61862166,17322.81274,48917.6236,5
0.871,78.62884717,17322.30119,48955.2652,5
0.872,78.63777597,17321.85399,48989.6746,5
0.873,78.64529855,17321.48162,49019.2147,5
0.874,78.65132304,17321.1932,49045.6652,5
0.875,78.65577636,17320.99666,49071.1802,5
0.876,78.65860504,17320.89879,49094.7747,5
0.877,78.65977586,17320.90523,49113.2342,5
0.878,78.65927613,17321.02043,49125.195,5
0.879,78.65711381,17321.24753,49132.7354,5
0.88,78.65331729,17321.58843,49138.2553,5
0.881,78.64793499,17322.04376,49140.9623,5
0.882,78.6410346,17322.61297,49137.846,5
0.883,78.63270222,17323.29429,49127.8177,5
0.884,78.62304116,17324.08468,49113.2948,5
0.885,78.61217063,17324.97962,49097.0217,5
0.886,78.60022428,17325.97295,49078.4894,5
0.887,78.58734859,17327.05657,49054.8822,5
0.888,78.57370118,17328.22031,49025.2681,5
0.889,78.55944904,17329.45178,48992.2985,5
0.89,78.54476667,17330.73638,48959.0775,5
0.891,78.52983414,17332.05748,48925.4546,5
0.892,78.51483505,17333.39669,48888.7806,5
0.893,78.49995446,17334.73435,48848.0889,5
0.894,78.48537669,17336.05002,48806.0134,5
0.895,78.47128308,17337.32296,48765.8515,5
0.896,78.45784981,17338.53264,48727.7824,5
0.897,78.44524563,17339.65917,48689.3493,5
0.898,78.43362968,17340.6837,48649.4748,5
0.899,78.42314947,17341.58881,48610.512,5
0.9,78.41393885,17342.35886,48575.6082,5
0.901,78.4061162,17342.98043,48545.0565,5
0.902,78.39978273,17343.44259,48516.5848,5
0.903,78.39502103,17343.73707,48489.055,5
0.904,78.39189382,17343.85834,48464.4475,5
0.905,78.39044297,17343.80344,48445.487,5
0.906,78.39068891,17343.57175,48432.2734,5
0.907,78.39263025,17343.16466,48422.5431,5
0.908,78.39624383,17342.58524,48415.1042,5
0.909,78.40148511,17341.83794,48411.6475,5
0.91,78.40828881,17340.92843,48414.4606,5
0.911,78.41656984,17339.86342,48423.2681,5
0.912,78.42622456,17338.65061,48435.5926,5
0.913,78.43713216,17337.29867,48450.1101,5
0.914,78.44915633,17335.81722,48468.3113,5
0.915,78.46214703,17334.21682,48492.1627,5
0.916,78.47594246,17332.50896,48521.0344,5
0.917,78.49037111,17330.70605,48552.1786,5
0.918,78.50525398,17328.82145,48584.0976,5
0.919,78.52040671,17326.8695,48618.1314,5
0.92,78.53564192,17324.86549,48656.0635,5
0.921,78.55077139,17322.82576,48697.0581,5
0.922,78.56560833,17320.76757,48738.1708,5
0.923,78.57996954,17318.70901,48777.7537,5
0.924,78.59367759,17316.66874,48817.0787,5
0.925,78.60656288,17314.6656,48857.9379,5
0.926,78.61846569,17312.71823,48899.5024,5
0.927,78.62923815,17310.84456,48938.7616,5
0.928,78.63874608,17309.0614,48973.9755,5
0.929,78.64687074,17307.38405,49006.4328,5
0.93,78.65351035,17305.8261,49038.1104,5
0.931,78.65858149,17304.3992,49068.4291,5
0.932,78.66202023,17303.11297,49094.5336,5
0.933,78.66378297,17301.97489,49114.7052,5
0.934,78.66384713,17300.99027,49130.2618,5
0.935,78.66221146,17300.16227,49143.4,5
0.936,78.65889614,17299.49187,49153.9637,5
0.937,78.65394253,17298.9781,49159.5143,5
0.938,78.64741271,17298.61812,49158.5329,5
0.939,78.63938863,17298.40752,49152.3708,5
0.94,78.62997107,17298.34053,49143.3582,5
0.941,78.61927826,17298.41024,49131.73,5
0.942,78.6074443,17298.6088,49115.5539,5
0.943,78.59461739,17298.92751,49093.6693,5
0.944,78.58095784,17299.35691,49067.5528,5
0.945,78.56663602,17299.88671,49039.5894,5
0.946,78.55183017,17300.50575,49010.204,5
0.947,78.53672415,17301.20196,48977.8186,5
0.948,78.52150524,17301.96234,48941.6272,5
0.949,78.50636178,17302.77302,48903.2905,5
0.95,78.491481,17303.61933,48865.2123,5
0.951,78.47704671,17304.48604,48827.831,5
0.952,78.46323712,17305.35752,48789.6899,5
0.953,78.45022272,17306.21795,48750.155,5
0.954,78.43816421,17307.05157,48710.9788,5
0.955,78.42721061,17307.84295,48674.5355,5
0.956,78.41749744,17308.57724,48641.1762,5
0.957,78.40914505,17309.24056,48609.3638,5
0.958,78.40225712,17309.82031,48578.4012,5
0.959,78.39691934,17310.30557,48549.975,5
0.96,78.39319826,17310.68738,48526.3598,5
0.961,78.39114034,17310.95896,48507.7375,5
0.962,78.39077127,17311.11588,48492.3349,5
0.963,78.39209555,17311.15601,48479.2085,5
0.964,78.39509628,17311.07949,48469.844,5
0.965,78.39973536,17310.8885,48466.348,5
0.966,78.40595394,17310.58707,48468.7009,5
0.967,78.41367311,17310.18081,48474.8406,5
0.968,78.422795,17309.67667,48483.4663,5
0.969,78.43320407,17309.08269,48495.7331,5
0.97,78.44476863,17308.40779,48513.5329,5
0.971,78.45734264,17307.66157,48536.7149,5
0.972,78.47076767,17306.85418,48563.0187,5
0.973,78.484875,17305.99614,48590.7877,5
0.974,78.49948786,17305.09821,48620.7738,5
0.975,78.51442372,17304.17142,48654.6186,5
0.976,78.52949672,17303.22697,48692.1195,5
0.977,78.54451995,17302.27635,48730.9924,5
0.978,78.55930785,17301.33142,48769.4071,5
0.979,78.57367842,17300.40453,48807.8112,5
0.98,78.58745537,17299.50855,48847.6004,5
0.981,78.60047023,17298.65693,48888.5328,5
0.982,78.6125642,17297.86361,48928.4454,5
0.983,78.62358997,17297.14283,48965.6,5
0.984,78.63341338,17296.50894,49000.385,5
0.985,78.6419149,17295.97612,49034.071,5
0.986,78.64899102,17295.55799,49066.4188,5
0.987,78.65455538,17295.26737,49095.4612,5
0.988,78.65853984,17295.11591,49119.7188,5
0.989,78.66089524,17295.11376,49139.7544,5
0.99,78.66159206,17295.26932,49156.9334,5
0.991,78.66062082,17295.58889,49171.1416,5
0.992,78.65799226,17296.07652,49180.6378,5
0.993,78.65373736,17296.73377,49184.2448,5
0.994,78.64790703,17297.55965,49182.8344,5
0.995,78.64057165,17298.55061,49178.0389,5
0.996,78.63182031,17299.7006,49169.9724,5
0.997,78.62175983,17301.00131,49157.1316,5
0.998,78.61051351,17302.44232,49138.6246,5
0.999,78.59821964,17304.0115,49115.6405,5
1,78.58502984,17305.6952,49090.1128,5
1.001,78.57110711,17307.47862,49062.4112,5
1.002,78.55662384,17309.346,49031.2442,5
1.003,78.54175956,17311.28089,48995.9085,5
1.004,78.5266987,17313.26626,48957.7924,5
1.005,78.51162825,17315.28474,48919.0625,5
1.006,78.49673541,17317.31873,48880.3168,5
1.007,78.48220518,17319.35058,48840.3982,5
1.008,78.46821812,17321.36269,48798.6191,5
1.009,78.45494807,17323.3377,48756.3628,5
1.01,78.44255997,17325.25852,48715.8768,5
1.011,78.4312079,17327.10854,48677.8957,5
1.012,78.42103315,17328.87168,48641.3159,5
1.013,78.41216255,17330.53254,48605.3382,5
1.014,78.40470695,17332.07661,48571.138,5
1.015,78.39875984,17333.49046,48540.8041,5
1.016,78.39439628,17334.76199,48515.0309,5
1.017,78.39167194,17335.88072,48492.7054,5
1.018,78.39062237,17336.83801,48472.8878,5
1.019,78.39126256,17337.62732,48456.4348,5
1.02,78.39358662,17338.24437,48445.0774,5
1.021,78.39756781,17338.68729,48439.2805,5
1.022,78.40315874,17338.9566,48437.8215,5
1.023,78.41029188,17339.05523,48439.6084,5
1.024,78.41888031,17338.98838,48445.1944,5
1.025,78.42881872,17338.7634,48455.9238,5
1.026,78.43998467,17338.38958,48471.9305,5
1.027,78.45224011,17337.87792,48491.7714,5
1.028,78.46543304,17337.24084,48514.1832,5
1.029,78.47939948,17336.49192,48539.505,5
1.03,78.49396554,17335.64555,48568.7948,5
1.031,78.50894965,17334.71667,48601.8865,5
1.032,78.52416495,17333.72044,48637.1073,5
1.033,78.53942173,17332.67201,48673.0499,5
1.034,78.55452986,17331.58635,48709.9352,5
1.035,78.56930132,17330.47812,48748.6771,5
1.036,78.5835526,17329.36163,48788.9589,5
1.037,78.597107,17328.25077,48828.9937,5
1.038,78.60979692,17327.15907,48867.31,5
1.039,78.62146587,17326.09965,48904.1119,5
1.04,78.63197037,17325.08521,48940.3435,5
1.041,78.64118169,17324.12804,48975.7417,5
1.042,78.64898731,17323.23988,49008.5587,5
1.043,78.65529225,17322.43184,49037.3594,5
1.044,78.66002011,17321.71429,49062.4461,5
1.045,78.66311392,17321.09667,49084.9561,5
1.046,78.66453675,17320.58733,49104.8633,5
1.047,78.66427211,17320.19329,49120.6225,5
1.048,78.66232408,17319.92007,49130.9487,5
1.049,78.65871726,17319.7714,49136.3043,5
1.05,78.65349649,17319.74906,49138.0754,5
1.051,78.64672633,17319.8527,49136.5834,5
1.052,78.63849034,17320.07965,49130.6379,5
1.053,78.62889018,17320.42494,49119.2077,5
1.054,78.61804441,17320.8813,49102.9126,5
1.055,78.60608719,17321.43929,49083.3331,5
1.056,78.59316667,17322.08745,49061.1185,5
1.057,78.57944327,17322.81266,49035.4678,5
1.058,78.56508771,17323.60035,49005.6428,5
