Time,Inputshaft_rpm,Propeller_torque,InputShaft_torque,ShipSpeed
23.2880000000055,78.499537010082,48589.162300184,17322.9978299928,5
23.2890000000055,78.514496130083,48622.7519001963,17321.6799599925,5
23.2900000000055,78.529642880083,48658.5900002064,17320.3142699923,5
23.2910000000055,78.544789230082,48696.2403002138,17318.9160299922,5
23.2920000000055,78.55974727008,48735.2384002185,17317.5008099922,5
23.2930000000055,78.574331610077,48775.0983002207,17316.0843399923,5
23.2940000000055,78.588361630073,48815.32880022,17314.6823199925,5
23.2950000000055,78.6016637700681,48855.4364002166,17313.3102499927,5
23.2960000000055,78.6140736300624,48894.9224002106,17311.983359993,5
23.2970000000055,78.6254380000559,48933.2929002019,17310.7163599935,5
23.2980000000055,78.6356167700487,48970.0738001908,17309.5233999939,5
23.2990000000055,78.6444845500409,49004.8117001772,17308.4178399945,5
23.3000000000055,78.6519322600326,49037.0719001614,17307.4121699951,5
23.3010000000055,78.6578683900239,49066.4495001436,17306.5178599958,5
23.3020000000055,78.6622201100149,49092.582400124,17305.7452099965,5
23.3030000000055,78.6649341300057,49115.1481001029,17305.1031999972,5
23.3040000000055,78.6659773099965,49133.8628000805,17304.599389998,5
23.3050000000055,78.6653370399873,49148.491700057,17304.2397799988,5
23.3060000000055,78.6630213799782,49158.8575000329,17304.0286599997,5
23.3070000000055,78.6590589799694,49164.8347000083,17303.9685600005,5
23.3080000000055,78.653498679961,49166.3469999837,17304.0601000013,5
23.3090000000055,78.6464089299531,49163.3763999592,17304.3019700021,5
23.3100000000055,78.6378769999457,49155.9671999353,17304.6909000029,5
23.3110000000055,78.628007939939,49144.2161999122,17305.2216000037,5
23.3120000000055,78.616923269933,49128.2690998902,17305.8868500044,5
23.3130000000055,78.6047595699279,49108.3276998695,17306.677550005,5
23.3140000000055,78.5916668699236,49084.6489998506,17307.5828000056,5
23.3150000000055,78.5778067599203,49057.5320998335,17308.590070006,5
23.3160000000055,78.563350539918,49027.3136998184,17309.6853900064,5
23.3170000000055,78.5484770299167,48994.3742998057,17310.8535300068,5
23.3180000000055,78.5333704999165,48959.1315997954,17312.078270007,5
23.3190000000055,78.5182182899172,48922.0258997875,17313.3426300071,5
23.3200000000055,78.503208599919,48883.5166997824,17314.6291600071,5
23.3210000000055,78.4885280399218,48844.0863997801,17315.9202200071,5
23.3220000000055,78.4743594099256,48804.2302997803,17317.1982500069,5
23.3230000000055,78.4608792999303,48764.4421997834,17318.4460500066,5
23.3240000000055,78.4482559099359,48725.2122997892,17319.6470100063,5
23.3250000000055,78.4366468999423,48687.0301997975,17320.7853900059,5
23.3260000000055,78.4261973799494,48650.3720998084,17321.8464800054,5
23.3270000000055,78.4170380499572,48615.6885998217,17322.8168200048,5
23.3280000000055,78.4092835199654,48583.405299837,17323.6843600042,5
23.3290000000055,78.4030308899742,48553.9241998545,17324.4385200035,5
23.3300000000055,78.3983583999832,48527.6117998738,17325.0703800028,5
23.3310000000055,78.3953245599925,48504.7888998946,17325.572670002,5
23.3320000000055,78.3939672800019,48485.7348999168,17325.9398600013,5
23.3330000000055,78.3943034700112,48470.6886999399,17326.1681500005,5
23.3340000000055,78.3963288400204,48459.8379999639,17326.2554899997,5
23.3350000000055,78.4000178900294,48453.3129999883,17326.2015499989,5
23.3360000000055,78.405324330038,48451.1939000128,17326.0076899982,5
23.3370000000055,78.4121816400461,48453.5123000373,17325.6769199974,5
23.3380000000055,78.4205039700536,48460.2422000612,17325.2138299967,5
23.3390000000055,78.4301871900605,48471.2979000845,17324.6245499961,5
23.3400000000055,78.4411102800667,48486.5450001067,17323.9166199955,5
23.3410000000055,78.4531368500719,48505.8023001277,17323.0989699949,5
23.3420000000055,78.4661168600764,48528.8342001471,17322.1817499944,5
23.3430000000055,78.4798885300798,48555.3541001646,17321.176289994,5
23.3440000000055,78.4942803800823,48585.0378001802,17320.0949099937,5
23.3450000000055,78.5091133800837,48617.5251001936,17318.9508499934,5
23.3460000000055,78.5242031700841,48652.4145002045,17317.7581199932,5
23.3470000000056,78.5393624100835,48689.2717002129,17316.5312999931,5
23.3480000000056,78.5544030300818,48727.6438002189,17315.2854599931,5
23.3490000000056,78.5691386400791,48767.0597002219,17314.0359299931,5
23.3500000000056,78.5833867700754,48807.0286002222,17312.7981899933,5
23.3510000000056,78.5969711800709,48847.0506002199,17311.5876199935,5
23.3520000000056,78.6097239700654,48886.6314002148,17310.4194299938,5
23.3530000000056,78.6214876800591,48925.2809002069,17309.3083799942,5
23.3540000000056,78.6321172000521,48962.5139001965,17308.2686999947,5
23.3550000000056,78.6414815400444,48997.8627001836,17307.3138599952,5
23.3560000000056,78.6494654200362,49030.8888001684,17306.4564499958,5
23.3570000000056,78.6559706700275,49061.1807001512,17305.7080299965,5
23.3580000000056,78.6609174300185,49088.3551001319,17305.0789499972,5
23.3590000000056,78.6642450700093,49112.068700111,17304.578259998,5
23.3600000000056,78.6659129399999,49132.0280000888,17304.2135499988,5
23.3610000000056,78.6659008499906,49147.9833000654,17303.9908799996,5
23.3620000000056,78.6642092699813,49159.7294000411,17303.9146600004,5
23.3630000000056,78.6608593499723,49167.1173000164,17303.9875600012,5
23.3640000000056,78.6558925999637,49170.0582999914,17304.2104500021,5
23.3650000000056,78.6493704399554,49168.5151999665,17304.5823600029,5
23.3660000000056,78.6413733799478,49162.502199942,17305.1004300037,5
23.3670000000056,78.6320000899407,49152.0943999182,17305.7599500044,5
23.3680000000056,78.6213661799344,49137.4263998954,17306.5543100051,5
23.3690000000056,78.6096028199289,49118.680699874,17307.4751100058,5
23.3700000000056,78.5968551099243,49096.0867998541,17308.5121900064,5
23.3710000000056,78.5832803999206,49069.928699836,17309.6537800069,5
23.3720000000056,78.5690462999179,49040.5367998199,17310.8865700073,5
23.3730000000056,78.5543287299162,49008.2754998062,17312.1959700076,5
23.3740000000056,78.5393097199155,48973.5427997946,17313.5662200079,5
23.3750000000056,78.5241752099159,48936.7729997858,17314.9806600081,5
23.3760000000056,78.5091127799173,48898.4266997797,17316.4219400081,5
23.3770000000056,78.4943093299197,48858.9764997761,17317.8723200081,5
23.3780000000056,78.4799487799232,48818.9079997754,17319.3139100079,5
23.3790000000056,78.4662097699277,48778.7200997775,17320.7289600077,5
23.3800000000056,78.4532634199329,48738.9121997822,17322.1001100073,5
23.3810000000056,78.4412711999391,48699.9716997898,17323.4107000069,5
23.3820000000056,78.430382889946,48662.3758997999,17324.6449500064,5
23.3830000000056,78.4207346399536,48626.5910998124,17325.7882600058,5
23.3840000000056,78.4124472399618,48593.0589998273,17326.8273600052,5
23.3850000000056,78.4056245899705,48562.1868998442,17327.7504800045,5
23.3860000000056,78.4003523599795,48534.3515998631,17328.5475100037,5
23.3870000000056,78.3966968199888,48509.8982998837,17329.2100800029,5
23.3880000000056,78.3947040599983,48489.1266999057,17329.7316300021,5
23.3890000000056,78.3943993200078,48472.2861999288,17330.1074500013,5
23.3900000000056,78.3957867000172,48459.5815999529,17330.3346900004,5
23.3910000000056,78.3988490700263,48451.1722999775,17330.4123099996,5
23.3920000000056,78.4035483300352,48447.1600000024,17330.3410699988,5
23.3930000000056,78.4098258500436,48447.5884000273,17330.123429998,5
23.3940000000056,78.4176032700515,48452.4520000518,17329.7634999972,5
23.3950000000056,78.4267835100587,48461.6949000758,17329.2669499965,5
23.3960000000056,78.4372519700652,48475.2015000987,17328.6408799958,5
23.3970000000056,78.4488780700709,48492.8009001206,17327.8937699952,5
23.3980000000056,78.4615168900757,48514.2783001409,17327.0353399946,5
23.3990000000056,78.4750109900796,48539.3728001594,17326.0764499941,5
23.4000000000056,78.4891924400825,48567.7727001761,17325.0289899937,5
23.4010000000056,78.5038849400844,48599.1239001905,17323.9057599933,5
23.4020000000056,78.5189060100852,48633.0422002026,17322.7203899931,5
23.4030000000056,78.534069300085,48669.1113002123,17321.4871499929,5
23.4040000000056,78.5491868600837,48706.8816002192,17320.2208699928,5
23.4050000000056,78.5640715200813,48745.8823002234,17318.9367999928,5
23.4060000000056,78.578539170078,48785.632800225,17317.6504299928,5
23.4070000000056,78.5924110300737,48825.6418002236,17316.377339993,5
23.4080000000056,78.6055158000685,48865.4076002195,17315.1330599933,5
23.4090000000056,78.6176918200624,48904.4329002127,17313.9328799936,5
23.4100000000056,78.6287889700556,48942.2349002032,17312.791639994,5
23.4110000000056,78.6386705200481,48978.3432001911,17311.7235799945,5
23.4120000000056,78.64721480004,49012.3021001767,17310.742169995,5
23.4130000000056,78.6543166600314,49043.68560016,17309.8598799957,5
23.4140000000056,78.6598887400224,49072.1052001413,17309.0880299963,5
23.4150000000056,78.6638625300131,49097.2053001209,17308.4366499971,5
23.4160000000056,78.6661892200037,49118.6664000989,17307.9142699978,5
23.4170000000056,78.6668402399942,49136.2197000757,17307.5278499986,5
23.4180000000056,78.6658076999848,49149.6497000515,17307.2826299994,5
23.4190000000056,78.6631043899755,49158.7874000267,17307.1820400003,5
23.4200000000056,78.6587636999666,49163.5139000015,17307.2276400011,5
23.4210000000056,78.6528391999581,49163.7720999763,17307.4190900019,5
23.4220000000056,78.64540397995,49159.5634999513,17307.7541100027,5
23.4230000000056,78.6365497699426,49150.939999927,17308.2285000034,5
23.4240000000056,78.6263858699359,49138.0066999036,17308.8361900041,5
23.4250000000056,78.61503775993,49120.9291998814,17309.5693000048,5
23.4260000000056,78.602645629925,49099.9261998607,17310.4182200054,5
23.4270000000056,78.5893626499209,49075.2591998417,17311.3717400059,5
23.4280000000056,78.5753530899177,49047.2345998247,17312.4171800063,5
23.4290000000057,78.5607903399156,49016.2069998099,17313.5405700067,5
23.4300000000057,78.5458547699145,48982.5677997975,17314.726840007,5
23.4310000000057,78.5307315199145,48946.7343997876,17315.9599700071,5
23.4320000000057,78.5156082099155,48909.1514997802,17317.2233000072,5
23.4330000000057,78.5006726399176,48870.2915997757,17318.4996800072,5
23.4340000000057,78.4861104599208,48830.640599774,17319.7717700071,5
23.4350000000057,78.4721028399249,48790.687499775,17321.0222700069,5
23.4360000000057,78.4588242499299,48750.9266997789,17322.2341700065,5
23.4370000000057,78.4464402399359,48711.8554997855,17323.3909900061,5
23.4380000000057,78.4351053899426,48673.9589997947,17324.4770400057,5
23.4390000000057,78.42496132995,48637.7014998065,17325.4776400051,5
23.4400000000057,78.4161349399581,48603.5304998207,17326.3793100045,5
23.4410000000057,78.4087367599667,48571.8725998371,17327.1699700038,5
23.4420000000057,78.4028595599757,48543.1185998555,17327.8391100031,5
23.4430000000057,78.3985771399851,48517.6185998757,17328.3779000023,5
23.4440000000057,78.3959433699946,48495.6878998974,17328.7792800015,5
23.4450000000057,78.3949914900042,48477.6016999205,17329.0380700006,5
23.4460000000057,78.3957336900138,48463.5823999445,17329.1509399998,5
23.4470000000057,78.3981609000232,48453.7991999692,17329.116459999,5
23.4480000000057,78.4022429200323,48448.3758999944,17328.9350599981,5
